"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","판매점영업면적"
"3090000","PHMH320123090033087500001","20121101","","03","폐업","03","폐업","20150601","","","","905-7740","","132784","서울특별시 도봉구 창동 804번지 창동대우아파트상가 153호","서울특별시 도봉구 덕릉로63가길 61, 153호 (창동, 창동대우아파트상가)","132784","GS25창동대우점","2015-06-02 08:48:37","I","2018-08-31 23:59:59.0","","203242.968498731    ","460001.081136921    ","29"
"3090000","PHMH320123090033087500002","20121101","","03","폐업","03","폐업","20150316","","","","992-0428","","132891","서울특별시 도봉구 쌍문동 520번지 43호","서울특별시 도봉구 우이천로 490 (쌍문동)","132891","씨유쌍문덕성점","2015-03-16 16:06:51","I","2018-08-31 23:59:59.0","","201311.878866264    ","461591.108843567    ","66"
"3090000","PHMH320123090033087500003","20121101","","01","영업/정상","13","영업중","","","","","991-1562","","132885","서울특별시 도봉구 쌍문동 423번지 7호","서울특별시 도봉구 삼양로144길 11 (쌍문동)","01368","씨유덕성여대점","2014-03-04 15:10:28","I","2018-08-31 23:59:59.0","","201128.59404573     ","461031.404090157    ",""
"3090000","PHMH320123090033087500004","20121101","","03","폐업","03","폐업","20150831","","","","994-2678","","132723","서울특별시 도봉구 창동 815번지 창동2차현대아파트상가 101호","서울특별시 도봉구 도봉로136길 111, 101호 (창동)","01409","씨유창동현대점","2015-09-17 12:58:03","I","2018-08-31 23:59:59.0","","203997.292726086    ","462072.831734356    ","46.2"
"3090000","PHMH320123090033087500005","20121101","","03","폐업","03","폐업","20160516","","","","992-6950","","132920","서울특별시 도봉구 창동 674번지 27호","서울특별시 도봉구 도봉로110길 72 (창동)","01457","씨유창동중앙점","2016-05-16 17:50:36","I","2018-08-31 23:59:59.0","","203245.284739365    ","460420.185994665    ","82.5"
"3090000","PHMH320123090033087500006","20121101","","03","폐업","03","폐업","20151127","","","","995-2606","","132863","서울특별시 도봉구 쌍문동 81번지 139호 1층","서울특별시 도봉구 도봉로121길 33 (쌍문동)","01440","GS25쌍문한솔점","2015-11-27 14:31:06","I","2018-08-31 23:59:59.0","","202979.428042647    ","461108.599997052    ","83"
"3090000","PHMH320123090033087500007","20121101","","03","폐업","03","폐업","20170630","","","","070-4128-5150","","132815","서울특별시 도봉구 도봉동 575번지 9호","서울특별시 도봉구 도봉산3길 78 (도봉동)","01304","씨유도봉제일점","2017-06-30 16:26:50","I","2018-08-31 23:59:59.0","","203763.156797354    ","464630.505734089    ","33"
"3090000","PHMH320123090033087500008","20121102","","01","영업/정상","13","영업중","","","","","02-999-1921","","","서울특별시 도봉구 방학동 707","서울특별시 도봉구 도봉로150길 8, 1층 106호, 107호 (방학동)","01334","지에스25 방학테라디움점","2021-11-01 09:05:44","U","2021-11-03 02:40:00.0","","203746.358021191    ","462608.26306643     ","49.5"
"3090000","PHMH320123090033087500009","20121102","","03","폐업","03","폐업","20191031","","","","954-1618","","132820","서울특별시 도봉구 도봉동 619번지 19호 1층","서울특별시 도봉구 도봉로153길 16 (도봉동)","01349","씨유도봉중앙점","2019-10-31 15:46:24","U","2019-11-05 02:40:00.0","","203688.688199185    ","463068.687611347    ","36.3"
"3090000","PHMH320123090033087500010","20121105","","03","폐업","03","폐업","20180131","","","","955-0311","","132814","서울특별시 도봉구 도봉동 564번지 17호","서울특별시 도봉구 도봉로177길 26 (도봉동)","01304","GS25도봉북서울점","2018-01-31 17:27:06","I","2018-08-31 23:59:59.0","","203879.499440144    ","464383.739003278    ","49.5"
"3090000","PHMH320123090033087500011","20121105","","03","폐업","03","폐업","20140609","","","","955-0081","","132819","서울특별시 도봉구 도봉동 596번지 24호","서울특별시 도봉구 도봉로165길 2 (도봉동)","132819","씨유도봉역점","2014-06-09 13:35:18","I","2018-08-31 23:59:59.0","","203869.109777789    ","463924.936781655    ","59"
"3090000","PHMH320123090033087500012","20121105","","01","영업/정상","13","영업중","","","","","956-0556","","132835","서울특별시 도봉구 방학동 498번지 5호","서울특별시 도봉구 방학로15길 25 (방학동)","01362","씨유방학신동아점","2022-11-28 11:25:57","U","2021-10-31 21:00:00.0","","202073.67151234","462001.588237314",""
"3090000","PHMH320123090033087500013","20121107","","01","영업/정상","13","영업중","","","","","903-5016","","132043","서울특별시 도봉구 창동 541번지 2호","서울특별시 도봉구 우이천로4다길 81 (창동)","01477","GS25신창동점","2021-07-14 10:52:35","U","2021-07-16 02:40:00.0","","203376.125761399    ","459427.061590245    ","0"
"3090000","PHMH320123090033087500014","20121107","","03","폐업","03","폐업","20180528","","","","900-5655","","132032","서울특별시 도봉구 쌍문동 630번지","서울특별시 도봉구 도봉로 585 (쌍문동)","01395","세븐일레븐도봉보건소점","2018-05-28 18:03:38","I","2018-08-31 23:59:59.0","","203404.222752582    ","461649.064727019    ",""
"3090000","PHMH320123090033087500015","20121107","","01","영업/정상","13","영업중","","","","","3493-5800","","132838","서울특별시 도봉구 방학동 603번지 28호","서울특별시 도봉구 시루봉로 219 (방학동)","01314","GS25방학점","2017-04-28 17:09:18","I","2018-08-31 23:59:59.0","","202954.190289158    ","462859.320040282    ",""
"3090000","PHMH320123090033087500016","20121107","","03","폐업","03","폐업","20221219","","","","3491-0917","","132850","서울특별시 도봉구 방학동 682번지 20호","서울특별시 도봉구 방학로2길 40 (방학동)","01340","미니스톱방학본점","2022-12-19 11:11:22","U","2021-11-01 22:01:00.0","","203550.524067048","462483.486909904",""
"3090000","PHMH320123090033087500017","20121107","","03","폐업","03","폐업","20151019","","","","998-7876","","132873","서울특별시 도봉구 쌍문동 256번지 에벤에셀아파트 212호","서울특별시 도봉구 해등로 255, 212호 (쌍문동, 에벤에셀아파트)","01429","GS25쌍문선덕점","2015-10-19 16:59:55","I","2018-08-31 23:59:59.0","","202422.313606872    ","461665.385672458    ",""
"3090000","PHMH320123090033087500018","20121107","","01","영업/정상","13","영업중","","","","","996-4445","","132916","서울특별시 도봉구 창동 467번지 6호","서울특별시 도봉구 덕릉로60길 81 (창동)","01480","GS25신창초교점","2021-07-14 10:51:10","U","2021-07-16 02:40:00.0","","203567.578497435    ","459376.157687345    ","0"
"3090000","PHMH320123090033087500019","20121107","","04","취소/말소/만료/정지/중지","24","직권폐업","20181211","","","","","","132898","서울특별시 도봉구 창동 12번지 3호 두승빌딩 102호","서울특별시 도봉구 노해로69길 21, 102호 (창동, 두승빌딩)","01414","세븐일레븐창동중앙점","2018-12-12 09:02:49","U","2018-12-14 02:40:00.0","","204391.615          ","461208.365          ",""
"3090000","PHMH320123090033087500020","20121107","","01","영업/정상","13","영업중","","","","","954-1469","","132941","서울특별시 도봉구 방학동 659번지 25호 1층","서울특별시 도봉구 도당로19길 13, 1층 (방학동)","01353","CU방학한양점","2016-09-12 14:40:40","I","2018-08-31 23:59:59.0","","203377.402343338    ","462808.616874222    ",""
"3090000","PHMH320123090033087500021","20121107","","03","폐업","03","폐업","20151103","","","","997-1232","","132917","서울특별시 도봉구 창동 569번지 4호","서울특별시 도봉구 덕릉로 250 (창동)","01473","GS25창동사랑점","2016-04-20 14:59:42","I","2018-08-31 23:59:59.0","","203404.819039434    ","459708.110167807    ",""
"3090000","PHMH320123090033087500022","20121109","","01","영업/정상","13","영업중","","","","","3494-0955","","","서울특별시 도봉구 도봉동 613-3","서울특별시 도봉구 시루봉로 287, 1층 (도봉동)","01310","씨유도봉승리점","2021-12-14 15:18:16","U","2021-12-16 02:40:00.0","","203557.420718453    ","463220.356511401    ","0"
"3090000","PHMH320123090033087500023","20121109","","01","영업/정상","13","영업중","","","","","996-3044","","132786","서울특별시 도봉구 창동 373번지 주공4단지일반상가 104호","서울특별시 도봉구 덕릉로 349, 104호 (창동, 주공4단지일반상가)","01424","GS25녹천본점","2014-03-12 17:15:15","I","2018-08-31 23:59:59.0","","204119.357063701    ","460373.34025965     ",""
"3090000","PHMH320123090033087500024","20121109","","01","영업/정상","13","영업중","","","","","903-6351","","132898","서울특별시 도봉구 창동 12번지 한성빌딩 1층","서울특별시 도봉구 노해로69길 21-15 (창동, 한성빌딩 1층)","01414","GS25창동본점","2014-03-12 17:18:28","I","2018-08-31 23:59:59.0","","204327.535          ","461189.55           ",""
"3090000","PHMH320123090033087500025","20121109","","03","폐업","03","폐업","20210526","","","","955-7568","","132801","서울특별시 도봉구 도봉동 81번지 1호 극동아파트상가 103호","서울특별시 도봉구 도봉로180길 53, 103호 (도봉동, 극동아파트상가)","01319","GS25도봉극동점","2021-05-26 09:38:22","U","2021-05-28 02:40:00.0","","204307.288587777    ","464457.778089582    ",""
"3090000","PHMH320123090033087500026","20121109","","03","폐업","03","폐업","20140416","","","","900-7480","","132901","서울특별시 도봉구 창동 38번지 5호 주공17단지일반상가 101호","서울특별시 도봉구 덕릉로66길 53, 101호 (창동, 주공17단지상가)","132901","GS25녹천역점","2014-07-14 16:40:41","I","2018-08-31 23:59:59.0","","204534.405989157    ","460188.547936675    ",""
"3090000","PHMH320123090033087500027","20121109","","03","폐업","03","폐업","20161031","","","","","","132821","서울특별시 도봉구 도봉동 624번지 83호 진양빌딩","서울특별시 도봉구 마들로 699 (도봉동, 진양빌딩)","01327","미니스톱도봉서원점","2016-11-18 09:19:08","I","2018-08-31 23:59:59.0","","204019.915809285    ","463372.616482258    ",""
"3090000","PHMH320123090033087500028","20121109","","01","영업/정상","13","영업중","","","","","906-4965","","132901","서울특별시 도봉구 창동 38번지 2호","서울특별시 도봉구 덕릉로 404 (창동)","01489","세븐1073호(창동3호점)","2014-03-12 17:31:47","I","2018-08-31 23:59:59.0","","204682.545958314    ","460370.629729033    ",""
"3090000","PHMH320123090033087500029","20121109","","03","폐업","03","폐업","20190527","","","","955-5133","","132854","서울특별시 도봉구 방학동 724번지 30호","서울특별시 도봉구 방학로 33 (방학동)","01407","이마트24도봉방학로점","2019-05-27 17:14:31","U","2019-05-29 02:40:00.0","","204216.7367144      ","462196.768209029    ",""
"3090000","PHMH320123090033087500030","20121109","","03","폐업","03","폐업","20160601","","","","955-1891","","132843","서울특별시 도봉구 방학동 635번지 3호","서울특별시 도봉구 도당로13길 38 (방학동)","01355","미니스톱도봉방학점","2016-06-01 09:35:26","I","2018-08-31 23:59:59.0","","202998.730735591    ","462656.950569475    ",""
"3090000","PHMH320123090033087500031","20121109","","01","영업/정상","13","영업중","","","","","902-1126","","132872","서울특별시 도봉구 쌍문동 248번지 2호 성원프라자 14호","서울특별시 도봉구 시루봉로 88, 14호 (쌍문동, 성원프라자)","01388","GS25쌍문성원점","2017-05-01 09:45:36","I","2018-08-31 23:59:59.0","","202407.917419757    ","461818.574821468    ",""
"3090000","PHMH320123090033087500032","20121109","","03","폐업","03","폐업","20151007","","","","900-1126","","132872","서울특별시 도봉구 쌍문동 217번지 3호 1층","서울특별시 도봉구 해등로26길 21, 1층 (쌍문동)","01387","GS25쌍문사계절점","2015-10-07 17:41:18","I","2018-08-31 23:59:59.0","","202815.313561518    ","461851.103374685    ","90"
"3090000","PHMH320123090033087500033","20121109","","03","폐업","03","폐업","20151008","","","","904-7921","","132856","서울특별시 도봉구 방학동 738번지 신동아아파트상가동 105호","서울특별시 도봉구 방학로12길 53, 105호 (방학동, 신동아아파트상가)","01359","GS25방학신동아","2015-10-16 10:51:30","I","2018-08-31 23:59:59.0","","202448.880217889    ","462334.998539526    ",""
"3090000","PHMH320123090033087500034","20121109","","04","취소/말소/만료/정지/중지","24","직권폐업","20151217","","","","955-4980","","132821","서울특별시 도봉구 도봉동 622번지 78호","서울특별시 도봉구 도봉로152길 23 (도봉동)","01329","미니스톱방학역점","2015-12-17 16:12:10","I","2018-08-31 23:59:59.0","","203909.665955459    ","463016.370132659    ",""
"3090000","PHMH320123090033087500035","20121109","","03","폐업","03","폐업","20190103","","","","900-2106","","132881","서울특별시 도봉구 쌍문동 344번지","서울특별시 도봉구 노해로41길 10 (쌍문동)","01380","세븐일레븐쌍문참사랑길점","2019-01-03 14:17:12","U","2019-01-05 02:40:00.0","","202292.390055658    ","460783.349550966    ",""
"3090000","PHMH320123090033087500036","20121112","","03","폐업","03","폐업","20190228","","","","994-7330","","132923","서울특별시 도봉구 창동 650번지 1호","서울특별시 도봉구 도봉로110길 12 (창동)","01459","미니스톱도봉쌍문점","2019-02-28 16:40:48","U","2019-03-02 02:40:00.0","","202943.747074384    ","460414.868535121    ",""
"3090000","PHMH320123090033087500037","20121112","","01","영업/정상","13","영업중","","","","","02-999-8051","","132870","서울특별시 도봉구 쌍문동 167번지 6호","서울특별시 도봉구 해등로 241-55 (쌍문동)","01433","GS25쌍문한양점","2022-08-12 17:03:02","U","2021-12-07 23:04:00.0","","202660.815423646","461510.71807167",""
"3090000","PHMH320123090033087500038","20121112","","03","폐업","03","폐업","20151126","","","","070-7808-8298","","132820","서울특별시 도봉구 도봉동 608번지","서울특별시 도봉구 시루봉로25길 31 (도봉동)","01310","세븐일레븐도봉오봉초교점","2015-12-01 10:36:56","I","2018-08-31 23:59:59.0","","203533.98685318     ","463370.899003012    ",""
"3090000","PHMH320123090033087500039","20121112","","03","폐업","03","폐업","20190110","","","","906-3506","","132732","서울특별시 도봉구 창동 819번지 태영데시앙아파트상가 102호","서울특별시 도봉구 도봉로110다길 51, 102호 (창동, 태영데시앙아파트상가)","01461","세븐일레븐창동태영점","2019-01-10 16:23:12","U","2019-01-12 02:40:00.0","","202877.42816517     ","460062.635181775    ",""
"3090000","PHMH320123090033087500040","20121112","","03","폐업","03","폐업","20151119","","","","995-1322","","132917","서울특별시 도봉구 창동 533번지 12호 1층","서울특별시 도봉구 우이천로4다길 68, 1층 (창동)","01476","세븐일레븐도봉신창점","2015-11-19 10:27:41","I","2018-08-31 23:59:59.0","","203431.750915032    ","459378.904119584    ",""
"3090000","PHMH320123090033087500041","20121112","","03","폐업","03","폐업","20151119","","","","992-1322","","132920","서울특별시 도봉구 창동 623번지 86호","서울특별시 도봉구 도봉로106길 59 (창동)","01458","세븐일레븐도봉우이천점","2015-11-19 10:36:35","I","2018-08-31 23:59:59.0","","203106.846979112    ","460283.447773872    ",""
"3090000","PHMH320123090033087500042","20121112","","01","영업/정상","13","영업중","","","","","070-4177-0031","","132819","서울특별시 도봉구 도봉동 602번지","서울특별시 도봉구 도봉로169나길 96 (도봉동)","01308","세븐일레븐도봉대복점","2015-05-22 17:18:53","I","2018-08-31 23:59:59.0","","203769.700112328    ","463662.797808255    ",""
"3090000","PHMH320123090033087500043","20121112","","03","폐업","03","폐업","20190712","","","","906-9435","","132866","서울특별시 도봉구 쌍문동 88번지 2호","서울특별시 도봉구 노해로 246 (쌍문동)","01442","세븐일레븐쌍문소피아점","2019-07-12 15:37:13","U","2019-07-14 02:40:00.0","","203046.605642133    ","460969.624366781    ",""
"3090000","PHMH320123090033087500044","2012-11-12","","01","영업/정상","13","영업중","","","","","990-6963","","132-924","서울특별시 도봉구 창동 659번지 29호 삼성쉐르빌오피스텍 102호","서울특별시 도봉구 도봉로 476, 102호 (창동, 삼성쉐르빌오피스텔)","01454","세븐일레븐쌍문역점","2023-06-21 16:47:22","U","2022-12-05 22:03:00.0","","202999.2675169","460616.701327584",""
"3090000","PHMH320123090033087500045","20121112","","01","영업/정상","13","영업중","","","","","3491-4245","","132932","서울특별시 도봉구 방학동 670번지","서울특별시 도봉구 방학로 171 (방학동)","01384","GS25방학효성점","2014-03-13 13:45:32","I","2018-08-31 23:59:59.0","","202864.39           ","462197.035          ",""
"3090000","PHMH320123090033087500046","20121112","","01","영업/정상","13","영업중","","","","","990-1477","","132044","서울특별시 도봉구 창동 30번지 주공18단지상가 101호","서울특별시 도봉구 노해로70길 112, 101호 (창동, 주공18단지상가)","01420","GS25창동행운점","2014-03-13 13:48:30","I","2018-08-31 23:59:59.0","","204510.908809878    ","460490.076516195    ",""
"3090000","PHMH320123090033087500047","20121112","","01","영업/정상","13","영업중","","","","","02-906-8231","","132910","서울특별시 도봉구 창동 347번지 2호 주공3단지상가 104호","서울특별시 도봉구 노해로 334, 104호 (창동, 주공3단지상가)","01421","GS25창동럭키점","2022-08-12 17:01:58","U","2021-12-07 23:04:00.0","","203938.199221233","460937.391994434",""
"3090000","PHMH320123090033087500048","20121112","","01","영업/정상","13","영업중","","","","","906-2235","","","서울특별시 도봉구 창동 750번지 2호 창동리더스빌딩 103호","서울특별시 도봉구 도봉로136가길 4, 1층 103호 (창동, 창동리더스빌딩)","01401","GS25창동파크","2019-05-16 15:27:17","U","2019-05-18 02:40:00.0","","203590.625560677    ","461829.3815553      ",""
"3090000","PHMH320123090033087500049","20121112","","03","폐업","03","폐업","20140722","","","","956-9121","","132830","서울특별시 도봉구 방학동 307번지 2호 106호","서울특별시 도봉구 시루봉로 149, 106호 (방학동)","132830","씨유신방학점","2014-07-22 14:47:55","I","2018-08-31 23:59:59.0","","202416.898467468    ","462426.291677059    ",""
